city_development_index,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,Central_city,Experience_index,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,gender_Female,gender_Male,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target
0.92,0,3,11,4,2,0.291666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,0,4,21,7,4,0.011904762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,6,3,1,0.928571429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.827,0,3,16,4,1,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.926,2,2,5,3,4,0.345238095,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,3,7,8,1,0.172619048,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,3,6,7,1,0.113095238,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,0,3,15,3,2,0.375,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,3,4,1,0.339285714,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,2,2,3,3,2,0.157738095,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.802,0,3,8,3,2,0.404761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.89,0,3,21,6,1,0.092261905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,2,4,0,6,0.095238095,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,0,3,7,3,1,0.31547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,16,7,1,0.261904762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,2,9,3,5,0.017857143,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,0,4,18,2,5,0.107142857,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.624,0,3,7,3,1,0.086309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.896,0,3,4,2,2,0.324404762,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,1,1,0.104166667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.762,0,3,15,3,1,0.261904762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,15,0,2,0.110119048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,4,9,0,6,0.05952381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.698,0,1,6,0,6,0.050595238,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,6,4,1,0.032738095,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.896,0,3,9,3,5,0.086309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.923,0,3,21,0,3,0.157738095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.624,2,4,3,2,1,0.300595238,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,21,0,1,0.214285714,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.74,0,4,21,0,5,0.104166667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.555,2,3,2,0,1,0.020833333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,4,21,8,1,0.044642857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.896,0,4,21,6,1,0.916666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.624,0,4,8,3,4,0.098214286,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.92,0,3,5,4,1,0.086309524,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,2,4,1,0.160714286,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.624,0,3,4,8,4,0.244047619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,4,2,4,1,0.06547619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.884,0,3,4,3,1,0.014880952,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.939,0,3,21,4,1,0.056547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,19,3,1,0.386904762,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.913,0,3,1,1,6,0.154761905,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,6,8,1,0.300595238,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,7,6,2,0.142857143,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.926,0,4,16,5,3,0.214285714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,4,21,4,4,0.026785714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,8,1,3,0.113095238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,9,8,1,0.244047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,1,3,4,0,4,0.339285714,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.896,2,3,10,2,1,0.976190476,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,21,6,4,0.285714286,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.92,0,3,14,1,6,0.267857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,4,14,4,1,0.24702381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,3,1,0.110119048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,7,5,0.321428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.754,0,3,21,3,5,0.244047619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,4,4,3,6,0.029761905,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.682,0,3,12,4,3,0.074404762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,1,3,4,4,1,0.267857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.856,0,3,5,3,1,0.24702381,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,0,4,19,4,2,0.345238095,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,5,21,8,4,0.238095238,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,3,8,0,1,0.044642857,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.743,0,3,12,4,1,0.017857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,2,12,4,1,0.351190476,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.92,2,3,5,0,6,0.229166667,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,3,5,0,6,0.119047619,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.624,2,4,3,3,1,0.029761905,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,2,3,1,3,1,0.020833333,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,4,3,1,0.119047619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.556,1,4,2,8,1,0.205357143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.666,0,3,9,4,1,0.157738095,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,3,3,0,1,0.029761905,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,3,21,3,1,0.25,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.727,2,4,7,3,1,0.119047619,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.91,0,4,17,3,1,0.181547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,21,0,5,0.12202381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.866,2,2,5,0,6,0.056547619,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,4,7,0,1,0.133928571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.897,0,4,10,0,2,0.288690476,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.899,2,3,9,4,5,0.077380952,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,3,6,2,1,0.071428571,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,2,3,6,0,1,0.446428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,3,3,3,1,0.291666667,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,1,3,4,3,1,0.083333333,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.847,0,3,21,0,3,0.446428571,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.926,0,3,16,3,1,0.327380952,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,0,4,6,8,1,0.25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,13,8,5,0.038690476,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.689,0,3,6,1,2,0.074404762,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,5,4,0.0625,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.925,0,4,13,6,1,0.116071429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,2,8,1,0.202380952,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,18,5,5,0.044642857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,5,15,4,2,0.166666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.558,0,3,0,1,1,0.43452381,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.92,2,3,3,0,1,0.324404762,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.896,0,4,21,0,5,0.327380952,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.893,0,4,14,4,1,0.101190476,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,0,4,1,0.24702381,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,1,4,13,0,1,0.116071429,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.83,0,4,9,4,2,0.827380952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.895,0,3,17,6,5,0.116071429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.754,2,3,7,0,2,0.041666667,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.776,0,2,3,0,6,0.37202381,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,20,7,2,0.125,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.84,0,3,13,4,2,0.142857143,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.915,0,4,12,4,1,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,9,3,1,0.080357143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.887,0,2,16,5,5,0.529761905,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,4,2,0,6,0.041666667,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,4,13,3,2,0.041666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,2,3,1,3,1,0.255952381,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.682,2,3,1,0,1,0.869047619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.893,0,4,21,1,1,0.136904762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,0,5,21,5,5,0.31547619,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,0,3,5,3,1,0.086309524,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.884,0,1,0,0,6,0.104166667,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.836,0,3,21,3,2,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.624,0,3,18,8,5,0.044642857,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.91,0,3,7,2,4,0.080357143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,8,8,5,0.226190476,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,12,3,5,0.074404762,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.939,0,3,21,5,5,0.071428571,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.55,2,3,0,0,2,0.1875,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.55,0,3,5,0,1,0.232142857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.698,0,5,10,0,1,0.220238095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,8,3,1,0.142857143,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,5,21,0,5,0.494047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.666,0,5,5,1,1,0.053571429,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,1,3,4,6,1,0.196428571,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,4,16,4,5,0.125,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,2,15,4,5,0.017857143,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.743,0,3,6,4,4,0.494047619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.767,2,3,21,0,4,0.113095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,17,8,1,0.029761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.762,0,4,3,4,3,0.196428571,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,4,11,8,2,0.047619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.903,2,2,2,0,1,0.083333333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.897,0,4,19,5,4,0.261904762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,21,0,2,0.428571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.776,2,4,8,3,2,0.071428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,3,16,0,1,0.452380952,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,4,14,4,4,0.178571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.887,0,3,2,2,1,0.648809524,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.913,0,4,9,4,1,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.924,0,4,21,8,4,0.720238095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.84,0,3,8,1,1,0.026785714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.804,0,4,9,2,1,0.625,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.769,0,4,9,0,1,0.148809524,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,2,3,6,0,1,0.095238095,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,5,21,8,4,0.074404762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.766,2,3,4,3,2,0.273809524,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,2,2,5,0,2,0.330357143,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,4,10,4,1,0.258928571,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.802,0,4,21,5,2,0.470238095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,12,4,3,0.053571429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,0,4,18,7,5,0.12202381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,4,21,0,1,0.303571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.91,2,3,1,6,6,0.125,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,19,4,1,0.050595238,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,2,2,6,0,6,0.0625,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,2,3,2,2,1,0.011904762,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,10,3,1,0.982142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.55,1,4,8,0,1,0.446428571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.624,2,5,4,2,2,0.050595238,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.893,0,4,8,8,6,0.050595238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,3,21,0,4,0.011904762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,21,7,1,0.06547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,2,4,8,8,4,0.398809524,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.698,2,3,2,0,6,0.125,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,4,5,1,1,0.092261905,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.897,0,4,7,4,5,0.116071429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,4,10,5,4,0.098214286,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.924,0,5,9,4,1,0.032738095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,0,4,6,4,2,0.101190476,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.727,0,3,8,0,3,0.5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,5,8,2,0.279761905,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,0,4,21,8,1,0.172619048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,2,6,0,2,0.023809524,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.878,0,3,2,0,6,0.157738095,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.887,1,3,15,0,1,0.488095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.926,2,2,6,0,1,0.785714286,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,2,5,1,0.181547619,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,2,4,2,0.31547619,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.827,0,4,21,2,5,0.232142857,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.763,1,3,2,0,2,0.074404762,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,5,3,6,0.330357143,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.884,1,4,5,0,1,0.068452381,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.624,0,3,6,7,2,0.241071429,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,4,12,5,3,0.327380952,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.698,0,3,21,4,5,0.151785714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.776,0,3,5,3,1,0.351190476,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.895,0,2,21,0,5,0.06547619,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,4,4,1,0.401785714,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,2,11,2,1,0.130952381,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.698,0,3,20,0,6,0.12202381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,21,0,3,0.279761905,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.866,2,3,7,0,2,0.279761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,2,3,2,3,1,0.133928571,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,3,6,4,2,0.107142857,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.624,0,3,3,0,1,0.038690476,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.624,0,3,5,1,1,0.261904762,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.897,2,4,5,0,4,0.857142857,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,4,14,3,4,0.083333333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,3,14,6,1,0.285714286,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.804,0,4,5,4,1,0.142857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,21,8,5,0.386904762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,16,0,1,0.416666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.738,2,3,12,6,1,0.12202381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,10,3,4,0.166666667,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,3,7,0,2,0.133928571,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,3,9,3,2,0.229166667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,2,16,0,1,0.839285714,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.804,0,3,18,4,5,0.214285714,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,2,3,10,0,2,0.294642857,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.91,0,4,8,3,5,0.297619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.767,0,3,4,4,6,0.125,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.698,1,3,4,0,1,0.3125,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.624,2,4,8,0,5,0.05952381,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,2,19,8,3,0.041666667,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,0,3,10,0,1,0.101190476,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
